casesDif,vacDif,FIPS,location,POPESTIMATE2019,Median_Household_Income_2019
160.0,0.344,31131,Nebraska-Otoe,15993,"66,293"
27.0,0.289,31133,Nebraska-Pawnee,2639,"47,006"
14.0,0.245,31135,Nebraska-Perkins,2884,"63,443"
77.0,0.263,31137,Nebraska-Phelps,8991,"61,420"
133.0,0.23199999999999998,31139,Nebraska-Pierce,7136,"67,465"
295.0,0.31899999999999995,31141,Nebraska-Platte,33413,"62,804"
24.0,0.273,31143,Nebraska-Polk,5154,"66,462"
177.0,0.31999999999999995,31147,Nebraska-Richardson,7854,"50,207"
49.0,,31149,Nebraska-Rock,1370,"53,905"
129.0,0.344,31151,Nebraska-Saline,14194,"59,937"
2545.0,0.411,31153,Nebraska-Sarpy,186893,"84,016"
216.0,0.34099999999999997,31155,Nebraska-Saunders,21562,"71,086"
190.0,0.333,31159,Nebraska-Seward,17318,"72,291"
62.0,0.206,31161,Nebraska-Sheridan,5229,"46,159"
34.0,0.256,31163,Nebraska-Sherman,2984,"48,735"
-5.0,0.14999999999999997,31165,Nebraska-Sioux,1158,"47,983"
23.0,0.172,31167,Nebraska-Stanton,5932,"62,045"
11.0,0.348,31169,Nebraska-Thayer,4976,"52,439"
3.0,,31171,Nebraska-Thomas,723,"51,401"
388.0,0.29600000000000004,31173,Nebraska-Thurston,7234,"48,891"
32.0,0.23299999999999998,31175,Nebraska-Valley,4117,"47,981"
194.0,0.355,31177,Nebraska-Washington,20683,"75,197"
178.0,0.296,31179,Nebraska-Wayne,9413,"57,655"
108.0,0.27,31181,Nebraska-Webster,3465,"49,518"
3.0,0.158,31183,Nebraska-Wheeler,780,"50,207"
160.0,0.336,31185,Nebraska-York,13612,"59,749"
1050.0,0.499,33001,New Hampshire-Belknap,61398,"68,752"
778.0,0.5790000000000001,33003,New Hampshire-Carroll,48745,"64,495"
1214.0,0.505,33005,New Hampshire-Cheshire,75880,"65,326"
735.0,0.497,33007,New Hampshire-Coos,31421,"49,156"
1374.0,0.62,33009,New Hampshire-Grafton,90369,"62,468"
7816.0,0.495,33011,New Hampshire-Hillsborough,417738,"82,862"
2234.0,0.5630000000000001,33013,New Hampshire-Merrimack,151606,"75,800"
5899.0,0.533,33015,New Hampshire-Rockingham,309647,"91,416"
3030.0,0.498,33017,New Hampshire-Strafford,130716,"71,486"
543.0,0.495,33019,New Hampshire-Sullivan,43263,"63,518"
6757.0,0.41,34001,New Jersey-Atlantic,263653,"62,678"
26988.0,0.497,34003,New Jersey-Bergen,932256,"107,971"
8930.0,0.4689999999999999,34005,New Jersey-Burlington,446160,"88,443"
11660.0,0.40700000000000003,34007,New Jersey-Camden,506503,"73,168"
2895.0,0.273,34011,New Jersey-Cumberland,148995,"54,179"
20507.0,0.41600000000000004,34013,New Jersey-Essex,802162,"64,522"
6494.0,0.372,34015,New Jersey-Gloucester,291842,"87,996"
18799.0,0.48300000000000004,34017,New Jersey-Hudson,674030,"77,738"
2954.0,0.448,34019,New Jersey-Hunterdon,125201,"117,275"
6324.0,0.451,34021,New Jersey-Mercer,368047,"79,475"
19841.0,0.4649999999999999,34023,New Jersey-Middlesex,824394,"92,770"
18978.0,0.42400000000000004,34025,New Jersey-Monmouth,619687,"102,579"
12681.0,0.503,34027,New Jersey-Morris,491577,"116,328"
17621.0,0.34600000000000003,34029,New Jersey-Ocean,607498,"75,627"
16427.0,0.416,34031,New Jersey-Passaic,501838,"76,039"
1414.0,0.326,34033,New Jersey-Salem,62341,"68,146"
7321.0,0.482,34035,New Jersey-Somerset,329998,"112,722"
4948.0,0.40700000000000003,34037,New Jersey-Sussex,140710,"100,281"
14807.0,0.426,34039,New Jersey-Union,556664,"79,953"
2938.0,0.426,34041,New Jersey-Warren,105455,"83,998"
6549.0,,35001,New Mexico-Bernalillo,679425,"56,148"
14.0,,35003,New Mexico-Catron,3507,"37,190"
449.0,,35005,New Mexico-Chaves,64586,"43,687"
178.0,,35006,New Mexico-Cibola,26681,"40,436"
97.0,,35007,New Mexico-Colfax,12068,"42,754"
409.0,,35009,New Mexico-Curry,49083,"45,623"
495.0,,35015,New Mexico-Eddy,58394,"63,671"
258.0,,35017,New Mexico-Grant,26941,"43,175"
114.0,,35019,New Mexico-Guadalupe,4278,"36,554"
5.0,,35021,New Mexico-Harding,636,"38,162"
18.0,,35023,New Mexico-Hidalgo,4203,"37,322"
492.0,,35025,New Mexico-Lea,71123,"63,012"
222.0,,35027,New Mexico-Lincoln,19730,"47,254"
283.0,,35029,New Mexico-Luna,23775,"32,544"
14.0,,35033,New Mexico-Mora,4490,"36,968"
826.0,,35035,New Mexico-Otero,67572,"43,135"
117.0,,35037,New Mexico-Quay,8243,"34,596"
193.0,,35041,New Mexico-Roosevelt,18501,"44,928"
1405.0,,35043,New Mexico-Sandoval,147045,"71,118"
80.0,,35051,New Mexico-Sierra,10886,"33,661"
108.0,,35053,New Mexico-Socorro,16613,"39,582"
189.0,,35055,New Mexico-Taos,32752,"43,032"
401.0,,35057,New Mexico-Torrance,15442,"39,532"
24.0,,35059,New Mexico-Union,4043,"38,221"
780.0,,35061,New Mexico-Valencia,76953,"54,867"
217.0,0.253,32001,Nevada-Churchill,25048,"56,335"
33518.0,0.31699999999999995,32003,Nevada-Clark,2275884,"62,131"
492.0,0.34400000000000003,32005,Nevada-Douglas,48998,"76,296"
628.0,0.21600000000000003,32007,Nevada-Elko,52880,"83,287"
1.0,0.266,32009,Nevada-Esmeralda,870,"50,675"
5.0,0.092,32011,Nevada-Eureka,2078,"71,541"
159.0,0.255,32013,Nevada-Humboldt,16884,"73,106"
39.0,0.18399999999999997,32015,Nevada-Lander,5516,"81,239"
29.0,0.15600000000000003,32017,Nevada-Lincoln,5179,"58,782"
614.0,0.237,32019,Nevada-Lyon,57499,"59,406"
13.0,0.22200000000000003,32021,Nevada-Mineral,4516,"43,771"
227.0,0.27599999999999997,32023,Nevada-Nye,46845,"48,490"
34.0,0.24800000000000003,32027,Nevada-Pershing,6628,"58,562"
40.0,0.136,32029,Nevada-Storey,4193,"88,003"
3380.0,0.387,32031,Nevada-Washoe,472381,"71,733"
3845.0,0.501,36001,New York-Albany,304752,"69,408"
658.0,0.288,36003,New York-Allegany,45915,"49,411"
38256.0,0.364,36005,New York-Bronx,1418187,"41,470"
3786.0,0.429,36007,New York-Broome,190737,"52,179"
1305.0,0.36700000000000005,36009,New York-Cattaraugus,76230,"50,783"
972.0,0.38599999999999995,36011,New York-Cayuga,76450,"58,055"
1627.0,0.38299999999999995,36013,New York-Chautauqua,126636,"50,143"
1343.0,0.362,36015,New York-Chemung,83404,"58,400"
1077.0,0.41600000000000004,36017,New York-Chenango,47234,"51,894"
1245.0,0.46399999999999997,36019,New York-Clinton,80031,"59,069"
679.0,0.512,36021,New York-Columbia,59582,"71,563"
767.0,0.40599999999999997,36023,New York-Cortland,47410,"55,143"
876.0,0.405,36025,New York-Delaware,44356,"51,038"
7127.0,0.47000000000000003,36027,New York-Dutchess,293934,"84,564"
24259.0,0.45199999999999996,36029,New York-Erie,918813,"60,620"
255.0,0.476,36031,New York-Essex,36987,"55,091"
477.0,0.396,36033,New York-Franklin,50102,"48,943"
1093.0,0.353,36035,New York-Fulton,53336,"50,061"
1030.0,0.389,36037,New York-Genesee,57414,"62,570"
758.0,0.423,36039,New York-Greene,47211,"54,746"
32.0,0.457,36041,New York-Hamilton,4438,"60,148"
646.0,0.36499999999999994,36043,New York-Herkimer,61356,"55,778"
1370.0,0.42600000000000005,36045,New York-Jefferson,110143,"53,829"
70147.0,0.394,36047,New York-Kings,2562329,"66,501"
757.0,0.32399999999999995,36049,New York-Lewis,26329,"56,599"
986.0,0.39599999999999996,36051,New York-Livingston,62893,"60,268"
722.0,0.423,36053,New York-Madison,70875,"61,713"
16499.0,0.48799999999999993,36055,New York-Monroe,742605,"62,159"
1067.0,0.433,36057,New York-Montgomery,49355,"52,092"
35348.0,0.489,36059,New York-Nassau,1356073,"117,767"
4735.0,0.436,36063,New York-Niagara,209563,"56,371"
2929.0,0.384,36065,New York-Oneida,228240,"56,516"
6592.0,0.481,36067,New York-Onondaga,460870,"61,597"
1610.0,0.4749999999999999,36069,New York-Ontario,109984,"66,754"
11365.0,0.42600000000000005,36071,New York-Orange,384950,"83,188"
673.0,0.373,36073,New York-Orleans,40351,"53,115"
1638.0,0.393,36075,New York-Oswego,116934,"57,640"
1114.0,0.417,36077,New York-Otsego,59347,"52,414"
2262.0,0.48700000000000004,36079,New York-Putnam,98511,"105,600"
65182.0,0.5029999999999999,36081,New York-Queens,2253942,"72,975"
2212.0,0.4730000000000001,36083,New York-Rensselaer,158981,"70,688"
18256.0,0.38599999999999995,36085,New York-Richmond,476141,"86,624"
8399.0,0.39,36087,New York-Rockland,326352,"99,831"
3444.0,0.545,36091,New York-Saratoga,229635,"89,071"
2375.0,0.48000000000000004,36093,New York-Schenectady,155548,"64,960"
492.0,0.39499999999999996,36095,New York-Schoharie,31052,"58,927"
214.0,0.419,36097,New York-Schuyler,17812,"52,215"
391.0,0.36300000000000004,36099,New York-Seneca,34189,"51,064"
1461.0,0.381,36101,New York-Steuben,95328,"53,167"
38638.0,0.4779999999999999,36103,New York-Suffolk,1478325,"105,241"
1938.0,0.38699999999999996,36105,New York-Sullivan,75551,"58,851"
1036.0,0.4,36107,New York-Tioga,48221,"60,699"
902.0,0.5840000000000001,36109,New York-Tompkins,101971,"59,176"
3860.0,0.49499999999999994,36111,New York-Ulster,177933,"64,090"
834.0,0.533,36113,New York-Warren,63980,"63,240"
824.0,0.45,36115,New York-Washington,61168,"56,897"
1323.0,0.422,36117,New York-Wayne,89816,"61,989"
22031.0,0.49799999999999994,36119,New York-Westchester,968467,"101,741"
769.0,0.334,36121,New York-Wyoming,39858,"58,214"
166.0,0.354,36123,New York-Yates,24902,"60,612"
277.0,0.168,39001,Ohio-Adams,27640,"43,145"
1167.0,0.22699999999999998,39003,Ohio-Allen,102450,"58,271"
577.0,0.22200000000000003,39005,Ohio-Ashland,53418,"52,554"
1247.0,0.259,39007,Ohio-Ashtabula,97088,"47,388"
613.0,0.26899999999999996,39009,Ohio-Athens,65582,"43,621"
480.0,0.24200000000000002,39011,Ohio-Auglaize,45610,"64,227"
1247.0,0.21700000000000003,39013,Ohio-Belmont,66979,"50,166"
341.0,0.217,39015,Ohio-Brown,43473,"58,441"
4061.0,0.30100000000000005,39017,Ohio-Butler,383603,"68,611"
173.0,0.23800000000000002,39019,Ohio-Carroll,26984,"56,999"
589.0,0.235,39021,Ohio-Champaign,38930,"62,077"
2018.0,0.26699999999999996,39023,Ohio-Clark,134315,"50,832"
1827.0,0.32600000000000007,39025,Ohio-Clermont,206851,"68,724"
415.0,0.24199999999999997,39027,Ohio-Clinton,42002,"52,870"
933.0,0.267,39029,Ohio-Columbiana,101794,"52,693"
346.0,0.15799999999999997,39031,Ohio-Coshocton,36549,"49,679"
488.0,0.247,39033,Ohio-Crawford,41396,"49,484"
20390.0,0.35700000000000004,39035,Ohio-Cuyahoga,1235574,"52,503"
401.0,0.178,39037,Ohio-Darke,51181,"56,824"
612.0,0.268,39039,Ohio-Defiance,37978,"60,918"
2486.0,0.41700000000000004,39041,Ohio-Delaware,209768,"110,252"
1190.0,0.28200000000000003,39043,Ohio-Erie,74179,"60,790"
2094.0,0.30700000000000005,39045,Ohio-Fairfield,157703,"71,782"
181.0,0.23199999999999998,39047,Ohio-Fayette,28486,"51,023"
17212.0,0.342,39049,Ohio-Franklin,1318766,"64,648"
541.0,0.22199999999999998,39051,Ohio-Fulton,42175,"64,334"
195.0,0.14200000000000002,39053,Ohio-Gallia,29850,"48,094"
806.0,0.35200000000000004,39055,Ohio-Geauga,93494,"79,865"
1752.0,0.3390000000000001,39057,Ohio-Greene,169354,"69,709"
400.0,0.22900000000000004,39059,Ohio-Guernsey,38876,"48,283"
8246.0,0.345,39061,Ohio-Hamilton,818653,"60,251"
1029.0,0.273,39063,Ohio-Hancock,75690,"62,720"
325.0,0.19699999999999998,39065,Ohio-Hardin,31369,"51,155"
139.0,0.243,39067,Ohio-Harrison,15053,"50,137"
285.0,0.257,39069,Ohio-Henry,26942,"61,351"
330.0,0.194,39071,Ohio-Highland,43123,"47,126"
266.0,0.23300000000000004,39073,Ohio-Hocking,28240,"51,016"
284.0,0.08099999999999999,39075,Ohio-Holmes,44021,"62,596"
775.0,0.237,39077,Ohio-Huron,58269,"56,704"
299.0,0.2,39079,Ohio-Jackson,32372,"50,671"
895.0,0.27399999999999997,39081,Ohio-Jefferson,65494,"47,652"
562.0,0.21700000000000003,39083,Ohio-Knox,62239,"59,957"
2867.0,0.378,39085,Ohio-Lake,229739,"65,040"
507.0,0.155,39087,Ohio-Lawrence,59556,"46,433"
1730.0,0.29700000000000004,39089,Ohio-Licking,177174,"66,321"
345.0,0.24900000000000003,39091,Ohio-Logan,45594,"60,624"
3734.0,0.339,39093,Ohio-Lorain,310100,"59,201"
8172.0,0.297,39095,Ohio-Lucas,428888,"49,924"
529.0,0.271,39097,Ohio-Madison,44812,"65,696"
2977.0,0.275,39099,Ohio-Mahoning,227510,"48,018"
672.0,0.257,39101,Ohio-Marion,65057,"51,479"
2277.0,0.38699999999999996,39103,Ohio-Medina,180121,"78,540"
138.0,0.203,39105,Ohio-Meigs,22868,"43,754"
298.0,0.20500000000000002,39107,Ohio-Mercer,41255,"67,075"
862.0,0.253,39109,Ohio-Miami,106995,"63,524"
200.0,0.244,39111,Ohio-Monroe,13708,"48,231"
5404.0,0.294,39113,Ohio-Montgomery,532139,"54,704"
94.0,0.21399999999999997,39115,Ohio-Morgan,14505,"46,883"
331.0,0.22700000000000004,39117,Ohio-Morrow,35342,"59,498"
757.0,0.25399999999999995,39119,Ohio-Muskingum,86042,"52,105"
77.0,0.20600000000000002,39121,Ohio-Noble,14451,"50,788"
507.0,0.322,39123,Ohio-Ottawa,40532,"63,352"
169.0,0.186,39125,Ohio-Paulding,18672,"58,100"
297.0,0.198,39127,Ohio-Perry,36127,"51,875"
639.0,0.255,39129,Ohio-Pickaway,58521,"63,931"
276.0,0.21099999999999997,39131,Ohio-Pike,27784,"46,255"
2262.0,0.32100000000000006,39133,Ohio-Portage,162426,"57,439"
353.0,0.21900000000000003,39135,Ohio-Preble,40848,"62,128"
351.0,0.244,39137,Ohio-Putnam,33843,"73,454"
1349.0,0.236,39139,Ohio-Richland,121384,"51,883"
828.0,0.22900000000000004,39141,Ohio-Ross,76613,"54,728"
687.0,0.28900000000000003,39143,Ohio-Sandusky,58520,"58,415"
628.0,0.20800000000000002,39145,Ohio-Scioto,75051,"45,410"
681.0,0.23900000000000002,39147,Ohio-Seneca,55220,"55,664"
369.0,0.194,39149,Ohio-Shelby,48592,"64,304"
4067.0,0.296,39151,Ohio-Stark,370723,"55,623"
8336.0,0.34299999999999997,39153,Ohio-Summit,540814,"57,753"
2276.0,0.29,39155,Ohio-Trumbull,198069,"47,966"
641.0,0.20800000000000002,39157,Ohio-Tuscarawas,91993,"54,150"
733.0,0.329,39159,Ohio-Union,59054,"91,597"
96.0,0.174,39163,Ohio-Vinton,13028,"46,301"
2274.0,0.354,39165,Ohio-Warren,235601,"91,645"
707.0,0.287,39167,Ohio-Washington,60018,"52,565"
1321.0,0.256,39169,Ohio-Wayne,115824,"58,747"
481.0,0.14,39171,Ohio-Williams,36765,"54,239"
1796.0,0.356,39173,Ohio-Wood,131089,"64,723"
254.0,0.22600000000000003,39175,Ohio-Wyandot,21796,"61,733"
130.0,0.147,40001,Oklahoma-Adair,22224,"39,589"
7.0,0.256,40003,Oklahoma-Alfalfa,5664,"57,497"
119.0,0.173,40005,Oklahoma-Atoka,13738,"41,872"
35.0,0.137,40007,Oklahoma-Beaver,5308,"55,397"
194.0,0.205,40009,Oklahoma-Beckham,21834,"50,512"
59.0,0.20400000000000001,40011,Oklahoma-Blaine,9457,"50,574"
308.0,0.17,40013,Oklahoma-Bryan,48089,"44,074"
186.0,0.28900000000000003,40015,Oklahoma-Caddo,28927,"45,755"
1576.0,0.29500000000000004,40017,Oklahoma-Canadian,148635,"75,111"
609.0,0.212,40019,Oklahoma-Carter,48328,"51,895"
292.0,0.208,40021,Oklahoma-Cherokee,48819,"45,544"
80.0,0.14399999999999996,40023,Oklahoma-Choctaw,14642,"37,131"
43.0,0.11299999999999999,40025,Oklahoma-Cimarron,2148,"47,602"
2685.0,0.279,40027,Oklahoma-Cleveland,284537,"64,706"
22.0,0.16399999999999998,40029,Oklahoma-Coal,5511,"41,273"
2354.0,0.261,40031,Oklahoma-Comanche,121224,"51,184"
46.0,0.197,40033,Oklahoma-Cotton,5650,"46,450"
161.0,0.23399999999999999,40035,Oklahoma-Craig,14110,"42,978"
562.0,0.21999999999999997,40037,Oklahoma-Creek,71362,"54,737"
85.0,0.21900000000000003,40039,Oklahoma-Custer,28913,"51,803"
408.0,0.16799999999999998,40041,Oklahoma-Delaware,43011,"44,602"
19.0,0.10400000000000001,40043,Oklahoma-Dewey,4896,"56,316"
7.0,0.15000000000000002,40045,Oklahoma-Ellis,3865,"54,013"
247.0,0.22699999999999995,40047,Oklahoma-Garfield,61332,"58,381"
171.0,0.23099999999999996,40049,Oklahoma-Garvin,27687,"46,786"
354.0,0.191,40051,Oklahoma-Grady,55764,"63,647"
14.0,0.176,40053,Oklahoma-Grant,4328,"60,303"
52.0,0.15000000000000002,40055,Oklahoma-Greer,5698,"38,641"
37.0,0.174,40057,Oklahoma-Harmon,2645,"37,988"
14.0,0.192,40059,Oklahoma-Harper,3707,"40,265"
53.0,0.17400000000000004,40061,Oklahoma-Haskell,12670,"41,643"
94.0,0.201,40063,Oklahoma-Hughes,13240,"37,631"
215.0,0.21200000000000002,40065,Oklahoma-Jackson,24431,"48,430"
38.0,0.212,40067,Oklahoma-Jefferson,5988,"39,785"
56.0,0.19499999999999998,40069,Oklahoma-Johnston,11055,"41,805"
266.0,0.18300000000000005,40071,Oklahoma-Kay,43668,"48,522"
70.0,0.20600000000000002,40073,Oklahoma-Kingfisher,15899,"68,839"
32.0,0.20800000000000002,40075,Oklahoma-Kiowa,8725,"39,788"
43.0,0.14200000000000002,40077,Oklahoma-Latimer,10044,"42,014"
245.0,0.188,40081,Oklahoma-Lincoln,34939,"51,012"
346.0,0.17400000000000002,40083,Oklahoma-Logan,48084,"66,625"
108.0,0.213,40085,Oklahoma-Love,10177,"51,481"
210.0,0.138,40089,Oklahoma-McCurtain,32748,"40,803"
103.0,0.211,40091,Oklahoma-McIntosh,19595,"40,614"
18.0,0.21199999999999997,40093,Oklahoma-Major,7630,"59,690"
198.0,0.211,40095,Oklahoma-Marshall,16946,"45,005"
298.0,0.194,40097,Oklahoma-Mayes,41136,"49,293"
123.0,0.22300000000000003,40099,Oklahoma-Murray,14081,"50,965"
340.0,0.22400000000000003,40101,Oklahoma-Muskogee,68097,"43,392"
36.0,0.274,40103,Oklahoma-Noble,11168,"56,307"
71.0,0.20899999999999996,40105,Oklahoma-Nowata,10123,"47,456"
61.0,0.17899999999999996,40107,Oklahoma-Okfuskee,11956,"39,265"
6965.0,0.334,40109,Oklahoma-Oklahoma,797563,"56,272"
284.0,0.172,40111,Oklahoma-Okmulgee,38417,"41,725"
323.0,0.14100000000000001,40113,Oklahoma-Osage,46942,"50,667"
607.0,0.16499999999999998,40115,Oklahoma-Ottawa,31180,"41,530"
97.0,0.23400000000000004,40117,Oklahoma-Pawnee,16379,"47,646"
364.0,0.258,40119,Oklahoma-Payne,81683,"43,025"
269.0,0.187,40121,Oklahoma-Pittsburg,43673,"47,215"
246.0,0.241,40123,Oklahoma-Pontotoc,38352,"49,510"
542.0,0.21100000000000002,40125,Oklahoma-Pottawatomie,72703,"52,747"
33.0,0.137,40127,Oklahoma-Pushmataha,11030,"37,718"
820.0,0.22999999999999998,40131,Oklahoma-Rogers,92616,"67,054"
137.0,0.23500000000000004,40133,Oklahoma-Seminole,24321,"40,725"
298.0,0.184,40135,Oklahoma-Sequoyah,41599,"43,038"
247.0,0.20900000000000002,40137,Oklahoma-Stephens,43258,"47,826"
96.0,0.22799999999999998,40139,Oklahoma-Texas,20216,"56,014"
58.0,0.21300000000000002,40141,Oklahoma-Tillman,7260,"41,251"
5352.0,0.31800000000000006,40143,Oklahoma-Tulsa,652166,"57,668"
588.0,0.238,40145,Oklahoma-Wagoner,81466,"65,191"
537.0,0.21699999999999997,40147,Oklahoma-Washington,51665,"62,515"
35.0,0.16999999999999996,40149,Oklahoma-Washita,10943,"50,823"
35.0,0.17099999999999999,40151,Oklahoma-Woods,8790,"40,684"
87.0,0.17800000000000002,40153,Oklahoma-Woodward,20138,"73,253"
379.0,0.511,41001,Oregon-Baker,16123,"48,530"
940.0,0.529,41003,Oregon-Benton,93114,"69,148"
5698.0,0.453,41005,Oregon-Clackamas,418199,"80,539"
300.0,0.439,41007,Oregon-Clatsop,40208,"59,339"
681.0,0.40199999999999997,41009,Oregon-Columbia,52614,"72,285"
693.0,0.375,41011,Oregon-Coos,64677,"49,504"
530.0,0.301,41013,Oregon-Crook,24388,"58,739"
316.0,0.364,41015,Oregon-Curry,22981,"51,267"
4156.0,0.4019999999999999,41017,Oregon-Deschutes,197417,"71,880"
1493.0,0.33999999999999997,41019,Oregon-Douglas,110926,"48,940"
28.0,0.25699999999999995,41021,Oregon-Gilliam,1911,"61,205"
329.0,0.298,41023,Oregon-Grant,7166,"49,792"
165.0,0.20700000000000002,41025,Oregon-Harney,7375,"39,874"
3243.0,0.33799999999999997,41029,Oregon-Jackson,220815,"56,367"
436.0,0.35300000000000004,41031,Oregon-Jefferson,24647,"52,543"
1321.0,0.30300000000000005,41033,Oregon-Josephine,87679,"47,533"
2013.0,0.29900000000000004,41035,Oregon-Klamath,68343,"53,030"
96.0,0.21899999999999997,41037,Oregon-Lake,7939,"47,867"
3772.0,0.4809999999999999,41039,Oregon-Lane,382064,"57,212"
325.0,0.471,41041,Oregon-Lincoln,50125,"52,276"
2164.0,0.353,41043,Oregon-Linn,129598,"61,084"
271.0,0.248,41045,Oregon-Malheur,30698,"42,019"
5135.0,0.37,41047,Oregon-Marion,347557,"64,058"
117.0,0.32,41049,Oregon-Morrow,11607,"59,781"
8692.0,0.531,41051,Oregon-Multnomah,812439,"72,469"
986.0,0.37800000000000006,41053,Oregon-Polk,85851,"69,757"
17.0,0.347,41055,Oregon-Sherman,1790,"60,035"
263.0,0.459,41057,Oregon-Tillamook,27132,"52,298"
1040.0,0.295,41059,Oregon-Umatilla,77744,"58,286"
233.0,0.295,41061,Oregon-Union,26733,"54,264"
54.0,0.378,41063,Oregon-Wallowa,7169,"52,106"
238.0,0.40599999999999997,41065,Oregon-Wasco,26532,"56,993"
5695.0,0.5110000000000001,41067,Oregon-Washington,600933,"85,665"
13.0,0.16799999999999998,41069,Oregon-Wheeler,1348,"42,747"
1035.0,0.415,41071,Oregon-Yamhill,106927,"71,815"
2399.0,0.34199999999999997,42001,Pennsylvania-Adams,102776,"67,706"
25056.0,0.459,42003,Pennsylvania-Allegheny,1215716,"64,799"
1105.0,0.39499999999999996,42005,Pennsylvania-Armstrong,64699,"56,259"
3287.0,0.388,42007,Pennsylvania-Beaver,163956,"60,323"
920.0,0.23300000000000004,42009,Pennsylvania-Bedford,47913,"54,251"
12772.0,0.36600000000000005,42011,Pennsylvania-Berks,420375,"67,418"
2905.0,0.312,42013,Pennsylvania-Blair,121942,"51,004"
1736.0,0.22599999999999998,42015,Pennsylvania-Bradford,60429,"51,356"
15650.0,0.407,42017,Pennsylvania-Bucks,628497,"93,587"
3685.0,0.40599999999999997,42019,Pennsylvania-Butler,188313,"72,576"
3139.0,0.343,42021,Pennsylvania-Cambria,130107,"48,798"
48.0,0.34700000000000003,42023,Pennsylvania-Cameron,4425,"43,704"
1516.0,0.39199999999999996,42025,Pennsylvania-Carbon,64125,"59,985"
3978.0,0.39699999999999996,42027,Pennsylvania-Centre,162095,"61,036"
10143.0,0.39699999999999996,42029,Pennsylvania-Chester,525059,"102,233"
509.0,0.26099999999999995,42031,Pennsylvania-Clarion,38498,"49,173"
2364.0,0.30799999999999994,42033,Pennsylvania-Clearfield,79183,"46,967"
909.0,0.277,42035,Pennsylvania-Clinton,38302,"50,777"
1294.0,0.366,42037,Pennsylvania-Columbia,65020,"54,377"
1176.0,0.287,42039,Pennsylvania-Crawford,84421,"49,741"
4086.0,0.42,42041,Pennsylvania-Cumberland,253133,"75,269"
5545.0,0.413,42043,Pennsylvania-Dauphin,278427,"60,763"
11361.0,0.40199999999999997,42045,Pennsylvania-Delaware,566506,"76,783"
537.0,0.324,42047,Pennsylvania-Elk,29894,"55,462"
3876.0,0.40499999999999997,42049,Pennsylvania-Erie,269529,"51,923"
2953.0,0.372,42051,Pennsylvania-Fayette,129422,"48,055"
55.0,0.503,42053,Pennsylvania-Forest,7030,"41,267"
2951.0,0.27499999999999997,42055,Pennsylvania-Franklin,155522,"62,699"
242.0,0.202,42057,Pennsylvania-Fulton,14502,"56,357"
682.0,0.302,42059,Pennsylvania-Greene,36062,"56,599"
961.0,0.297,42061,Pennsylvania-Huntingdon,44894,"54,323"
1321.0,0.29200000000000004,42063,Pennsylvania-Indiana,84022,"51,299"
558.0,0.296,42065,Pennsylvania-Jefferson,43299,"50,789"
322.0,0.258,42067,Pennsylvania-Juniata,24760,"57,837"
4598.0,0.44299999999999995,42069,Pennsylvania-Lackawanna,209808,"53,655"
11724.0,0.408,42071,Pennsylvania-Lancaster,545441,"67,515"
1655.0,0.324,42073,Pennsylvania-Lawrence,85504,"50,979"
3361.0,0.336,42075,Pennsylvania-Lebanon,141318,"61,560"
9037.0,0.43300000000000005,42077,Pennsylvania-Lehigh,369308,"65,436"
7190.0,0.377,42079,Pennsylvania-Luzerne,317438,"53,439"
2649.0,0.327,42081,Pennsylvania-Lycoming,113581,"53,762"
769.0,0.20700000000000002,42083,Pennsylvania-McKean,40631,"53,266"
1674.0,0.33,42085,Pennsylvania-Mercer,109296,"54,099"
854.0,0.306,42087,Pennsylvania-Mifflin,46090,"50,571"
5151.0,0.365,42089,Pennsylvania-Monroe,170083,"63,012"
16395.0,0.374,42091,Pennsylvania-Montgomery,830397,"92,340"
231.0,0.379,42093,Pennsylvania-Montour,18181,"65,534"
9035.0,0.39599999999999996,42095,Pennsylvania-Northampton,305515,"73,780"
1738.0,0.354,42097,Pennsylvania-Northumberland,90684,"47,967"
957.0,0.33399999999999996,42099,Pennsylvania-Perry,46326,"65,401"
36206.0,,42101,Pennsylvania-Philadelphia,1584439,"47,598"
1511.0,0.32800000000000007,42103,Pennsylvania-Pike,55826,"66,595"
284.0,0.209,42105,Pennsylvania-Potter,16545,"49,054"
2769.0,0.38,42107,Pennsylvania-Schuylkill,141166,"55,951"
649.0,0.277,42109,Pennsylvania-Snyder,40393,"56,873"
1388.0,0.31200000000000006,42111,Pennsylvania-Somerset,73442,"49,082"
133.0,0.30100000000000005,42113,Pennsylvania-Sullivan,5959,"51,718"
957.0,0.26299999999999996,42115,Pennsylvania-Susquehanna,40241,"60,235"
687.0,0.273,42117,Pennsylvania-Tioga,40665,"51,324"
895.0,0.316,42119,Pennsylvania-Union,44498,"61,306"
743.0,0.287,42121,Pennsylvania-Venango,50875,"53,619"
477.0,0.284,42123,Pennsylvania-Warren,39171,"52,592"
4205.0,0.41400000000000003,42125,Pennsylvania-Washington,206866,"65,558"
1094.0,0.38299999999999995,42127,Pennsylvania-Wayne,51271,"56,265"
7613.0,0.386,42129,Pennsylvania-Westmoreland,348941,"59,407"
830.0,0.388,42131,Pennsylvania-Wyoming,26790,"60,419"
11157.0,0.372,42133,Pennsylvania-York,449341,"69,101"
1015.0,0.5349999999999999,44001,Rhode Island-Bristol,48527,"87,926"
3629.0,0.517,44003,Rhode Island-Kent,164233,"74,230"
